{'.id': '*F7FD1', 'type': 'NS', 'data': 'ns4.google.com', 'name': 'google.com', 'ttl': '14m58s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAEF5F', 'type': 'CNAME', 'data': 'a1822.dscd.akamai.net', 'name': 'unityads.edgesuite.net', 'ttl': '19s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAEF8F', 'type': 'CNAME', 'data': 'star.c10r.facebook.com', 'name': 'portal.fb.com', 'ttl': '24s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAEFAC', 'type': 'CNAME', 'data': 'a1856.dspw65.akamai.net', 'name': 'tlu.dl.delivery.mp.microsoft.com-c.edgesuite.net', 'ttl': '4m25s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAEFC3', 'type': 'CNAME', 'data': 'config.edge.skype.com.trafficmanager.net', 'name': 'config.edge.skype.com', 'ttl': '33s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAEFF7', 'type': 'CNAME', 'data': 'direct.quic-webcast-proxy-useast4-v3.useast4.byteglb.com', 'name': 'search22-normal-c-useast1a.tiktokv.com', 'ttl': '45s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAEFF9', 'type': 'CNAME', 'data': 'displaycatalog-rp.md.mp.microsoft.com.akadns.net', 'name': 'displaycatalog.mp.microsoft.com', 'ttl': '46s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF035', 'type': 'A', 'data': '51.104.167.255', 'name': 'array609.prod.do.dsp.mp.microsoft.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF038', 'type': 'CNAME', 'data': 'instagram.c10r.instagram.com', 'name': 'graph.instagram.com', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF05C', 'type': 'CNAME', 'data': 'chat-e2ee-ig-p42.c10r.facebook.com', 'name': 'z-p42-chat-e2ee-ig.facebook.com', 'ttl': '1m2s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF084', 'type': 'CNAME', 'data': 'prod.balrog.prod.cloudops.mozgcp.net', 'name': 'balrog-aus5.r53-2.services.mozilla.com', 'ttl': '6s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF098', 'type': 'A', 'data': '20.54.24.246', 'name': 'array615.prod.do.dsp.mp.microsoft.com', 'ttl': '1m9s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF09D', 'type': 'CNAME', 'data': 'ocsp.edge.digicert.com', 'name': 'ocsp.digicert.com', 'ttl': '1m11s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF0AF', 'type': 'CNAME', 'data': 'e28622.a.akamaiedge.net', 'name': 'xlog16-normal-c-useast1a.tiktokv.com.edgekey.net', 'ttl': '9m19s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF0F2', 'type': 'CNAME', 'data': 'fe2cr.update.msft.com.trafficmanager.net', 'name': 'fe2cr.update.microsoft.com', 'ttl': '1m18s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF100', 'type': 'A', 'data': '34.107.221.82', 'name': 'prod.detectportal.prod.cloudops.mozgcp.net', 'ttl': '1m45s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF102', 'type': 'CNAME', 'data': 'a1952.dscq.akamai.net', 'name': 'identrust.edgesuite.net', 'ttl': '1m21s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF105', 'type': 'AAAA', 'data': '2600:1901:0:38d7::', 'name': 'prod.detectportal.prod.cloudops.mozgcp.net', 'ttl': '1m21s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF109', 'type': 'A', 'data': '93.184.216.34', 'name': 'example.org', 'ttl': '1m23s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF10A', 'type': 'A', 'data': '192.0.0.170', 'name': 'ipv4only.arpa', 'ttl': '1m23s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF10B', 'type': 'A', 'data': '192.0.0.171', 'name': 'ipv4only.arpa', 'ttl': '1m23s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF114', 'type': 'A', 'data': '31.13.95.13', 'name': 'scontent-cgk1-2.xx.fbcdn.net', 'ttl': '4m27s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF128', 'type': 'A', 'data': '139.177.196.162', 'name': 'tie.presuant.com', 'ttl': '12m31s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF129', 'type': 'A', 'data': '139.59.109.18', 'name': 'tie.presuant.com', 'ttl': '12m31s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF12A', 'type': 'A', 'data': '194.195.223.249', 'name': 'tie.presuant.com', 'ttl': '12m31s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF12F', 'type': 'CNAME', 'data': 'dgw.c10r.facebook.com', 'name': 'gateway.instagram.com', 'ttl': '1m27s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF13D', 'type': 'A', 'data': '34.120.208.123', 'name': 'telemetry-incoming.r53-2.services.mozilla.com', 'ttl': '7m24s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF16D', 'type': 'CNAME', 'data': 'scontent.xx.fbcdn.net', 'name': 'platform-lookaside.fbsbx.com', 'ttl': '1m32s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF170', 'type': 'A', 'data': '82.220.34.4', 'name': 'www.safeexambrowser.org', 'ttl': '1m27s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF19E', 'type': 'CNAME', 'data': 'e12358.d.akamaiedge.net', 'name': 'disc601.prod.do.dsp.mp.microsoft.com.edgekey.net', 'ttl': '1m41s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF1A0', 'type': 'CNAME', 'data': 'tlu-dcat.azureedge.net', 'name': '11.tlu.dl.delivery.mp.microsoft.com', 'ttl': '1m41s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF1C9', 'type': 'CNAME', 'data': 'turing-writingassistance.edge.microsoft.com.b-0005.b-msedge.net', 'name': 'turing-writingassistance.edge.microsoft.com', 'ttl': '1m55s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF1D8', 'type': 'CNAME', 'data': 'cs-geo-dds.trafficmanager.net', 'name': 'continuum.dds.microsoft.com', 'ttl': '1m57s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF1DE', 'type': 'CNAME', 'data': 'fp2e7a.wpc.phicdn.net', 'name': 'fp2e7a.wpc.2be4.phicdn.net', 'ttl': '7m33s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF1DF', 'type': 'CNAME', 'data': 'twc.trafficmanager.net', 'name': 'time.windows.com', 'ttl': '1m59s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF205', 'type': 'CNAME', 'data': 'wap.n.shifen.com', 'name': 'm.baidu.com', 'ttl': '2m7s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF212', 'type': 'CNAME', 'data': 'use.fontawesome.com.cdn.cloudflare.net', 'name': 'use.fontawesome.com', 'ttl': '2m7s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF21C', 'type': 'A', 'data': '35.190.80.1', 'name': 'a.nel.cloudflare.com', 'ttl': '2m7s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF26D', 'type': 'CNAME', 'data': 'redir.update.msft.com.trafficmanager.net', 'name': 'update.microsoft.com', 'ttl': '2m17s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF27A', 'type': 'CNAME', 'data': 'onpremwindows.ipv6.microsoft.com.akadns.net', 'name': 'win10.ipv6.microsoft.com', 'ttl': '2m17s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF4F6', 'type': 'A', 'data': '52.187.17.126', 'name': 'api.baca.co.id', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF4FA', 'type': 'CNAME', 'data': 'mqtt.c10r.facebook.com', 'name': 'edge-mqtt.facebook.com', 'ttl': '2m36s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF51E', 'type': 'AAAA', 'data': 'fd3e:4f5a:5b81::1', 'name': 'dns.msftncsi.com', 'ttl': '2m43s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF557', 'type': 'CNAME', 'data': 'prod.ocws1.live.com.akadns.net', 'name': 'ocws.officeapps.live.com', 'ttl': '2m55s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF5A9', 'type': 'A', 'data': '204.155.146.95', 'name': '4shared.com', 'ttl': '3m9s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF5AA', 'type': 'A', 'data': '204.155.149.43', 'name': '4shared.com', 'ttl': '3m9s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF5AB', 'type': 'A', 'data': '204.155.149.41', 'name': '4shared.com', 'ttl': '3m9s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF5AC', 'type': 'A', 'data': '204.155.149.42', 'name': '4shared.com', 'ttl': '3m9s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF5B7', 'type': 'CNAME', 'data': 'prod.nexusrules.live.com.akadns.net', 'name': 'nexusrules.officeapps.live.com', 'ttl': '3m12s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF5B9', 'type': 'CNAME', 'data': 'mqtt-mini.c10r.facebook.com', 'name': 'mqtt-mini.facebook.com', 'ttl': '3m13s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF5CD', 'type': 'CNAME', 'data': 'r1.sn-npoldn7e.googlevideo.com', 'name': 'r1---sn-npoldn7e.googlevideo.com', 'ttl': '3m13s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF5CE', 'type': 'A', 'data': '142.251.84.166', 'name': 'r1.sn-npoldn7e.googlevideo.com', 'ttl': '3m13s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF5E0', 'type': 'CNAME', 'data': 'assets.msn.com.edgekey.net', 'name': 'assets.msn.com', 'ttl': '3m15s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF5F1', 'type': 'CNAME', 'data': 'star.facebook.com', 'name': 'web.facebook.com', 'ttl': '3m17s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF620', 'type': 'CNAME', 'data': 'wu-fg-shim.trafficmanager.net', 'name': 'download.windowsupdate.com', 'ttl': '3m27s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF639', 'type': 'A', 'data': '172.104.161.30', 'name': '2-vbus-sg.ladesk.com', 'ttl': '3m32s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF643', 'type': 'CNAME', 'data': 'wd-prod-ss.trafficmanager.net', 'name': 'nav.smartscreen.microsoft.com', 'ttl': '3m35s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF657', 'type': 'CNAME', 'data': 'content-signature-chains.prod.autograph.services.mozaws.net', 'name': 'content-signature-2.cdn.mozilla.net', 'ttl': '3m38s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF65B', 'type': 'CNAME', 'data': 'wu-fg-shim.trafficmanager.net', 'name': 'www.download.windowsupdate.com', 'ttl': '2m23s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF674', 'type': 'CNAME', 'data': 'www-src.linkedin.com', 'name': 'rum8.perf.linkedin.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF675', 'type': 'CNAME', 'data': 'mix.linkedin.com', 'name': 'www-src.linkedin.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF677', 'type': 'A', 'data': '144.2.14.25', 'name': 'pop-lor1-lx.mix.linkedin.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF694', 'type': 'CNAME', 'data': 'clientconfigcdnvzeuno.ec.azureedge.net', 'name': 'clientconfigcdnvzeuno.azureedge.net', 'ttl': '9m47s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF695', 'type': 'CNAME', 'data': 'scdn2d9c3.wpc.1a812d.nucdn.net', 'name': 'clientconfigcdnvzeuno.ec.azureedge.net', 'ttl': '9m47s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF696', 'type': 'CNAME', 'data': 'sni1gl.wpc.nucdn.net', 'name': 'scdn2d9c3.wpc.1a812d.nucdn.net', 'ttl': '9m47s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF697', 'type': 'A', 'data': '152.199.39.108', 'name': 'sni1gl.wpc.nucdn.net', 'ttl': '9m47s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF699', 'type': 'CNAME', 'data': 'shopee.co.id', 'name': 'idc.mall.shopee.co.id', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF6BA', 'type': 'CNAME', 'data': 'a679.dscd.akamai.net', 'name': 'down-aka-id.img.susercontent.com.akamaized.net', 'ttl': '3m55s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF6F4', 'type': 'CNAME', 'data': 'prod.mrodevicemgr.live.com.akadns.net', 'name': 'mrodevicemgr.officeapps.live.com', 'ttl': '4m2s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF705', 'type': 'CNAME', 'data': 'svc.ha-teams.office.com', 'name': 'mira.config.skype.com', 'ttl': '4m6s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF79D', 'type': 'CNAME', 'data': 'telecommand.azurewebsites.net', 'name': 'www.telecommandsvc.microsoft.com', 'ttl': '19s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF7B6', 'type': 'CNAME', 'data': 'dcat-tlu-fg-shim.trafficmanager.net', 'name': 'tlu.dl.delivery.mp.microsoft.com', 'ttl': '4m25s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF7C3', 'type': 'CNAME', 'data': 'scontent-cgk1-2.xx.fbcdn.net', 'name': 'external-cgk1-2.xx.fbcdn.net', 'ttl': '4m27s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF7D8', 'type': 'CNAME', 'data': 'ts.gtm.eset.com', 'name': 'ts.eset.com', 'ttl': '1m41s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF7FA', 'type': 'CNAME', 'data': 'office-bg-geo.trafficmanager.net', 'name': 'b.c2r.ts.cdn.office.net', 'ttl': '4m43s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF803', 'type': 'CNAME', 'data': 'global.aria.events.data.trafficmanager.net', 'name': 'pipe.skype.com', 'ttl': '4m43s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF80A', 'type': 'CNAME', 'data': 'cp601.prod.do.dsp.mp.microsoft.com.edgekey.net', 'name': 'cp601.prod.do.dsp.mp.microsoft.com', 'ttl': '4m45s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF80B', 'type': 'CNAME', 'data': 'e12358.d.akamaiedge.net', 'name': 'cp601.prod.do.dsp.mp.microsoft.com.edgekey.net', 'ttl': '4m45s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF840', 'type': 'CNAME', 'data': 'officec2r.ec.azureedge.net', 'name': 'officec2r.azureedge.net', 'ttl': '13m27s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF843', 'type': 'CNAME', 'data': 'sni1gl.wpc.iotacdn.net', 'name': 'scdn29004.wpc.15cd6a.iotacdn.net', 'ttl': '13m27s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF846', 'type': 'CNAME', 'data': 'wd-prod-ss.trafficmanager.net', 'name': 'checkappexec.microsoft.com', 'ttl': '5m3s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF850', 'type': 'CNAME', 'data': 'scontent.xx.fbcdn.net', 'name': 'connect.facebook.net', 'ttl': '5m5s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF865', 'type': 'CNAME', 'data': 'cdn.onenote.net.edgekey.net', 'name': 'cdn.onenote.net', 'ttl': '5m13s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF868', 'type': 'CNAME', 'data': 'a767.dspw65.akamai.net', 'name': 'download.windowsupdate.com.edgesuite.net', 'ttl': '3m31s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF898', 'type': 'A', 'data': '103.73.195.14', 'name': 'usa.ime.cootek.com', 'ttl': '5m21s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF899', 'type': 'A', 'data': '103.73.195.9', 'name': 'usa.ime.cootek.com', 'ttl': '5m21s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF89A', 'type': 'A', 'data': '103.73.195.26', 'name': 'usa.ime.cootek.com', 'ttl': '5m21s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF89B', 'type': 'A', 'data': '103.73.195.12', 'name': 'usa.ime.cootek.com', 'ttl': '5m21s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF89C', 'type': 'A', 'data': '103.73.195.10', 'name': 'usa.ime.cootek.com', 'ttl': '5m21s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF8D0', 'type': 'CNAME', 'data': 'e28578.d.akamaiedge.net', 'name': 'assets.msn.com.edgekey.net', 'ttl': '4m20s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF93C', 'type': 'CNAME', 'data': 'e28622.api4.akamaiedge.net', 'name': 'api16-core-c-useast1a.tiktokv.com.edgekey.net', 'ttl': '12m40s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF946', 'type': 'CNAME', 'data': 'chat-e2ee-mini.c10r.facebook.com', 'name': 'chat-e2ee-mini.facebook.com', 'ttl': '5m45s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF958', 'type': 'CNAME', 'data': 'star-mini.c10r.facebook.com', 'name': 'www.facebook.com', 'ttl': '5m46s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF971', 'type': 'CNAME', 'data': 'a216.dscapi7.akamai.net', 'name': 'api.weather.com.edgesuite.net', 'ttl': '5m53s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9AE', 'type': 'CNAME', 'data': 'p-th.bing.com.trafficmanager.net', 'name': 'th.bing.com', 'ttl': '6m2s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9B2', 'type': 'CNAME', 'data': 'browser.events.data.trafficmanager.net', 'name': 'browser.pipe.aria.microsoft.com', 'ttl': '6m3s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9CA', 'type': 'CNAME', 'data': 'redir.update.msft.com.trafficmanager.net', 'name': 'www.update.microsoft.com', 'ttl': '6m8s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9CF', 'type': 'CNAME', 'data': 'trdovmssukwest.ipv6.microsoft.com.akadns.net', 'name': 'onpremwindows.ipv6.microsoft.com.akadns.net', 'ttl': '6m10s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9D0', 'type': 'CNAME', 'data': 'scontent-cgk1-1.xx.fbcdn.net', 'name': 'external-cgk1-1.xx.fbcdn.net', 'ttl': '3m32s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9D3', 'type': 'CNAME', 'data': 'legacywatson.trafficmanager.net', 'name': 'watson.microsoft.com', 'ttl': '6m11s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9E2', 'type': 'CNAME', 'data': 'fp-afd.afd.azureedge.net', 'name': 'fp-afd.azureedge.net', 'ttl': '6m13s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9EA', 'type': 'CNAME', 'data': 'config.officeapps.live.com', 'name': 'office14client.microsoft.com', 'ttl': '6m15s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9ED', 'type': 'CNAME', 'data': 'fp-as.akstd.azureedge.net', 'name': 'fp-as.azureedge.net', 'ttl': '6m16s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9EF', 'type': 'CNAME', 'data': 'a1879.dscw14.akamai.net', 'name': 'azureedge.mdc.akamaized.net', 'ttl': '6m16s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9F2', 'type': 'CNAME', 'data': 'go.microsoft.com.edgekey.net', 'name': 'go.microsoft.com', 'ttl': '6m16s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAF9F5', 'type': 'CNAME', 'data': 'e13678.dscb.akamaiedge.net', 'name': 'www.microsoft.com-c-3.edgekey.net.globalredir.akadns.net', 'ttl': '16s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA05', 'type': 'CNAME', 'data': 'conn-service-us-04.allawnos.com.edgesuite.net', 'name': 'conn-service-us-04.allawnos.com', 'ttl': '6m23s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA06', 'type': 'CNAME', 'data': 'a1847.d.akamai.net', 'name': 'conn-service-us-04.allawnos.com.edgesuite.net', 'ttl': '6m23s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA09', 'type': 'CNAME', 'data': 'conn-service-us-05.allawnos.com.edgesuite.net', 'name': 'conn-service-us-05.allawnos.com', 'ttl': '6m23s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA0A', 'type': 'CNAME', 'data': 'a1988.d.akamai.net', 'name': 'conn-service-us-05.allawnos.com.edgesuite.net', 'ttl': '6m23s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA12', 'type': 'CNAME', 'data': 'wildcard-cn.mediatek.com.edgekey.net.globalredir.akadns.net', 'name': 'wildcard-cn.mediatek.com.edgekey.net', 'ttl': '6m24s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA1B', 'type': 'CNAME', 'data': 'e15275.g.akamaiedge.net', 'name': 'wildcard.weather.microsoft.com.edgekey.net', 'ttl': '5m15s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA1C', 'type': 'CNAME', 'data': 'e10663.dscg.akamaiedge.net', 'name': 'cdn.content.prod.cms.msn.com.edgekey.net', 'ttl': '5m55s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA22', 'type': 'CNAME', 'data': 'wd-prod-cp.trafficmanager.net', 'name': 'wdcp.microsoft.com', 'ttl': '6m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA2B', 'type': 'CNAME', 'data': 'support.office.com.edgekey.net', 'name': 'support.office.com', 'ttl': '6m29s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA2C', 'type': 'CNAME', 'data': 'e2178.b.akamaiedge.net', 'name': 'support.office.com.edgekey.net', 'ttl': '6m29s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA2E', 'type': 'A', 'data': '34.98.103.170', 'name': 'lms.guru.kemdikbud.go.id', 'ttl': '6m29s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA34', 'type': 'CNAME', 'data': 'oneocsp-microsoft-com.a-0003.a-msedge.net', 'name': 'oneocsp.microsoft.com', 'ttl': '6m29s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA4E', 'type': 'CNAME', 'data': 'aijscdn2.afd.azureedge.net', 'name': 'aijscdn2.azureedge.net', 'ttl': '5m28s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA52', 'type': 'CNAME', 'data': 'cs22.wpc.v0cdn.net', 'name': 'mscomajax.vo.msecnd.net', 'ttl': '6m32s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA53', 'type': 'A', 'data': '117.18.232.200', 'name': 'cs22.wpc.v0cdn.net', 'ttl': '6m32s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA60', 'type': 'CNAME', 'data': 'e28622.a.akamaiedge.net', 'name': 'mssdk-va.tiktokv.com.edgekey.net', 'ttl': '12m40s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA6B', 'type': 'CNAME', 'data': 'bytedance.map.fastly.net', 'name': 'log19-normal-useast1a.tiktokv.com', 'ttl': '6m34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA6D', 'type': 'CNAME', 'data': 'prod.ocsa.live.com.akadns.net', 'name': 'ocsa.office.microsoft.com', 'ttl': '6m34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA71', 'type': 'A', 'data': '185.199.108.133', 'name': 'raw.githubusercontent.com', 'ttl': '6m34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA72', 'type': 'A', 'data': '185.199.109.133', 'name': 'raw.githubusercontent.com', 'ttl': '6m34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
