{'.id': '*F7FD1', 'type': 'NS', 'data': 'ns4.google.com', 'name': 'google.com', 'ttl': '14m57s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FADFDC', 'type': 'CNAME', 'data': 'rtlog16-normal-useast1a.tiktokv.com.edgekey.net', 'name': 'rtlog16-normal-useast1a.tiktokv.com', 'ttl': '21s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FADFDD', 'type': 'CNAME', 'data': 'e28622.a.akamaiedge.net', 'name': 'rtlog16-normal-useast1a.tiktokv.com.edgekey.net', 'ttl': '21s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE012', 'type': 'CNAME', 'data': 'cs9.wpc.v0cdn.net', 'name': 'fp-vs.ec.azureedge.net', 'ttl': '23s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE049', 'type': 'A', 'data': '91.228.166.14', 'name': 'um02.eset.com', 'ttl': '32s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE04B', 'type': 'CNAME', 'data': 'wildcard46.go-mpulse.net.edgekey.net', 'name': 'c.go-mpulse.net', 'ttl': '34s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE04C', 'type': 'CNAME', 'data': 'e4518.dscapi7.akamaiedge.net', 'name': 'wildcard46.go-mpulse.net.edgekey.net', 'ttl': '34s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE0D5', 'type': 'CNAME', 'data': 'config.officeapps.live.com', 'name': 'office15client.microsoft.com', 'ttl': '49s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE0D6', 'type': 'CNAME', 'data': 'rss.msn.com.edgekey.net', 'name': 'rss.msn.com', 'ttl': '50s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE0D7', 'type': 'CNAME', 'data': 'e592.d.akamaiedge.net', 'name': 'rss.msn.com.edgekey.net', 'ttl': '50s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE0DA', 'type': 'CNAME', 'data': 'fd-api-iris.trafficmanager.net', 'name': 'fd.api.iris.microsoft.com', 'ttl': '51s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE0DF', 'type': 'CNAME', 'data': 'prod1.naturallanguageeditorservice.osi.office.net.akadns.net', 'name': 'nleditor.osi.office.net', 'ttl': '51s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE0EC', 'type': 'CNAME', 'data': 'a1847.dscg2.akamai.net', 'name': 'binaries.templates.cdn.office.net.edgesuite.net', 'ttl': '5m29s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE0F9', 'type': 'A', 'data': '118.98.166.209', 'name': 'apidapo-support.kemdikbud.go.id', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE12E', 'type': 'A', 'data': '213.246.56.95', 'name': 'electrumx.ftp.sh', 'ttl': '1m4s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE153', 'type': 'CNAME', 'data': 'squadcdn.scdn.co.splitter-eip.akadns.net', 'name': 'common-eipb-ak.spotifycdn.com.edgesuite.net', 'ttl': '1m8s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE162', 'type': 'CNAME', 'data': 'ssd.jhoenicke.de', 'name': 'electrum.jochen-hoenicke.de', 'ttl': '1m12s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE190', 'type': 'CNAME', 'data': 'mmx-ds.cdn.whatsapp.net', 'name': 'crashlogs.whatsapp.net', 'ttl': '1m22s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE1A0', 'type': 'CNAME', 'data': 'a2047.r.akamai.net', 'name': 'mon.tiktokv.com.edgesuite.net', 'ttl': '6m45s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE1CB', 'type': 'CNAME', 'data': 'wns.notify.trafficmanager.net', 'name': 'client.wns.windows.com', 'ttl': '3m14s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE1CD', 'type': 'CNAME', 'data': 'e28622.a.akamaiedge.net', 'name': 'vcs-va.tiktokv.com.edgekey.net', 'ttl': '13m11s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE1D7', 'type': 'CNAME', 'data': 'evoke-windowsservices-tas-msedge-net.e-0009.e-msedge.net', 'name': 'evoke-windowsservices-tas.msedge.net', 'ttl': '1m22s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE1DD', 'type': 'CNAME', 'data': 'config.teams.trafficmanager.net', 'name': 'config.teams.microsoft.com', 'ttl': '1m32s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE205', 'type': 'CNAME', 'data': 'v16.tiktokcdn.com.edgesuite.net', 'name': 'v16.tiktokcdn.com', 'ttl': '1m41s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE206', 'type': 'CNAME', 'data': 'a1962.w155.akamai.net', 'name': 'v16.tiktokcdn.com.edgesuite.net', 'ttl': '1m41s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE2DA', 'type': 'CNAME', 'data': 'p16-sg.tiktokcdn.com.akamaized.net', 'name': 'p16-sg.tiktokcdn.com', 'ttl': '46s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE2E1', 'type': 'CNAME', 'data': 'a1826.v.akamai.net', 'name': 'p16-useast2a.tiktokcdn.com.akamaized.net', 'ttl': '1m51s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE335', 'type': 'CNAME', 'data': 'sadownload-r53.awsconsumer.mcafee.com', 'name': 'sadownload.mcafee.com', 'ttl': '1m58s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE336', 'type': 'CNAME', 'data': 'sadownload.mcafee.com.edgesuite.net', 'name': 'sadownload-r53.awsconsumer.mcafee.com', 'ttl': '1m58s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE337', 'type': 'CNAME', 'data': 'a866.dscd.akamai.net', 'name': 'sadownload.mcafee.com.edgesuite.net', 'ttl': '1m58s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE33F', 'type': 'CNAME', 'data': 'a158.b.akamai.net', 'name': 'v16-cla.tiktokcdn.com.edgesuite.net', 'ttl': '1m59s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE343', 'type': 'CNAME', 'data': 'e28622.api1.akamaiedge.net', 'name': 'tnc16-platform-alisg.tiktokv.com.edgekey.net', 'ttl': '12m22s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE368', 'type': 'CNAME', 'data': 'deff.nelreports.net.akamaized.net', 'name': 'deff.nelreports.net', 'ttl': '2m1s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE369', 'type': 'CNAME', 'data': 'a1858.dscd.akamai.net', 'name': 'deff.nelreports.net.akamaized.net', 'ttl': '2m1s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE395', 'type': 'A', 'data': '52.184.212.181', 'name': 'array510.prod.do.dsp.mp.microsoft.com', 'ttl': '2m9s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE397', 'type': 'CNAME', 'data': 'e2138.g.akamaiedge.net', 'name': 'secure.appex-rf.msn.com.edgekey.net', 'ttl': '3m40s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE3A1', 'type': 'CNAME', 'data': 'geover.prod.do.dsp.mp.microsoft.com.edgekey.net', 'name': 'geover.prod.do.dsp.mp.microsoft.com', 'ttl': '2m15s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE3A2', 'type': 'CNAME', 'data': 'e10370.d.akamaiedge.net', 'name': 'geover.prod.do.dsp.mp.microsoft.com.edgekey.net', 'ttl': '2m15s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE3A4', 'type': 'CNAME', 'data': 'e28622.api2.akamaiedge.net', 'name': 'tnc16-platform-useast1a.tiktokv.com.edgekey.net', 'ttl': '14m44s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE3BC', 'type': 'CNAME', 'data': 'e28622.a.akamaiedge.net', 'name': 'mon-sg.tiktokv.com.edgekey.net', 'ttl': '2m20s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE429', 'type': 'CNAME', 'data': 'star.fallback.c10r.instagram.com', 'name': 'i-fallback.instagram.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE43C', 'type': 'CNAME', 'data': 'mmx-ds.cdn.whatsapp.net', 'name': 'static.whatsapp.net', 'ttl': '2m37s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE497', 'type': 'CNAME', 'data': 'chat.cdn.whatsapp.net', 'name': 'g.whatsapp.net', 'ttl': '59s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE741', 'type': 'CNAME', 'data': 'dht.vuze.com', 'name': 'dht.aelitis.com', 'ttl': '3m', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE742', 'type': 'CNAME', 'data': 'ec2-34-229-89-117.compute-1.amazonaws.com', 'name': 'dht.vuze.com', 'ttl': '3m', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE743', 'type': 'A', 'data': '34.229.89.117', 'name': 'ec2-34-229-89-117.compute-1.amazonaws.com', 'ttl': '3m', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE74F', 'type': 'CNAME', 'data': 'cdp-tlu-shim.trafficmanager.net', 'name': 'msedge.b.tlu.dl.delivery.mp.microsoft.com', 'ttl': '3m', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE759', 'type': 'CNAME', 'data': 'e94885.b.akamaiedge.net', 'name': 'api.appsflyersdk.com.edgekey.net', 'ttl': '10m38s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE78E', 'type': 'CNAME', 'data': 'a1809.dscb.akamai.net', 'name': 'content.garena.com.akamaized.net', 'ttl': '11m23s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE82E', 'type': 'CNAME', 'data': 'fp2ce5.wpc.etacdn.net', 'name': 'fp2ce5.wpc.d5490.etacdn.net', 'ttl': '3m21s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE82F', 'type': 'A', 'data': '152.195.38.198', 'name': 'fp2ce5.wpc.etacdn.net', 'ttl': '3m21s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE834', 'type': 'CNAME', 'data': 'a191.d.akamai.net', 'name': 'cdngarenanow-a.akamaihd.net.edgesuite.net', 'ttl': '11m2s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE865', 'type': 'CNAME', 'data': 'maps-win-com-cdn.azureedge.net', 'name': 'maps.windows.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE896', 'type': 'A', 'data': '23.157.120.14', 'name': 'explodie.org', 'ttl': '3m29s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE8A7', 'type': 'CNAME', 'data': 'blobcollectorcommon.trafficmanager.net', 'name': 'watson.events.data.microsoft.com', 'ttl': '3m32s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE8B2', 'type': 'A', 'data': '38.90.226.36', 'name': 'um07.eset.com', 'ttl': '3m33s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE8EF', 'type': 'A', 'data': '52.143.86.214', 'name': 'array808.prod.do.dsp.mp.microsoft.com', 'ttl': '3m37s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE8F0', 'type': 'CNAME', 'data': 'dgw.c10r.facebook.com', 'name': 'gateway.facebook.com', 'ttl': '3m38s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE901', 'type': 'CNAME', 'data': 'e13914.dscd.akamaiedge.net', 'name': 'fpdownload.macromedia.com.edgekey.net', 'ttl': '7m28s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE917', 'type': 'CNAME', 'data': 'outlookmobile-office365-tas-msedge-net.e-0009.e-msedge.net', 'name': 'outlookmobile-office365-tas.msedge.net', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE921', 'type': 'CNAME', 'data': 'blobcollector.events.data.trafficmanager.net', 'name': 'oca.telemetry.microsoft.com', 'ttl': '3m47s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE92B', 'type': 'CNAME', 'data': 'dcat-nlu-fg-shim.trafficmanager.net', 'name': 'dl.delivery.mp.microsoft.com', 'ttl': '3m51s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE92D', 'type': 'CNAME', 'data': 'a1683.dscd.akamai.net', 'name': 'dl.delivery.mp.microsoft.com-c.edgesuite.net', 'ttl': '3m51s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE937', 'type': 'CNAME', 'data': 'edge-microsoft-com.dual-a-0036.a-msedge.net', 'name': 'edge.microsoft.com', 'ttl': '3m55s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE9AA', 'type': 'CNAME', 'data': 'cdn.content.prod.cms.msn.com.edgekey.net', 'name': 'cdn.content.prod.cms.msn.com', 'ttl': '4m1s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAE9DC', 'type': 'CNAME', 'data': 'a1948.z.akamai.net', 'name': 'pull-cmaf-f16-gcp01.tiktokcdn.com.akamaized.net', 'ttl': '14m12s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEA77', 'type': 'CNAME', 'data': 'api.cdp.microsoft.com', 'name': 'msedge.api.cdp.microsoft.com', 'ttl': '53s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEA78', 'type': 'CNAME', 'data': 'glb.api.prod.dcat.dsp.trafficmanager.net', 'name': 'api.cdp.microsoft.com', 'ttl': '4m3s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEAAC', 'type': 'A', 'data': '20.54.25.4', 'name': 'array616.prod.do.dsp.mp.microsoft.com', 'ttl': '4m3s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEB11', 'type': 'A', 'data': '3.64.163.50', 'name': 'fish.criticoast.com', 'ttl': '4m7s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEB99', 'type': 'CNAME', 'data': 'edge.bytedance.swiftserve.com', 'name': 'v53.tiktokcdn.com', 'ttl': '4m28s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEC13', 'type': 'CNAME', 'data': 'e1553.dspg.akamaiedge.net', 'name': 'cdn.onenote.net.edgekey.net', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEC21', 'type': 'CNAME', 'data': 'up.auntions.com', 'name': 'log.miniast.com', 'ttl': '4m48s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEC22', 'type': 'A', 'data': '127.0.0.1', 'name': 'up.auntions.com', 'ttl': '4m48s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEC49', 'type': 'CNAME', 'data': 'definitionupdates.microsoft.com.edgekey.net', 'name': 'definitionupdates.microsoft.com', 'ttl': '5m18s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAED2A', 'type': 'CNAME', 'data': 'dcat-tlu-bg-shim.trafficmanager.net', 'name': '1d.tlu.dl.delivery.mp.microsoft.com', 'ttl': '5m34s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAED2C', 'type': 'CNAME', 'data': 'a1856.d.akamai.net', 'name': 'tlu.dl.delivery.mp.microsoft.com.edgesuite.net', 'ttl': '5m34s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAED30', 'type': 'CNAME', 'data': 'e4578.dscb.akamaiedge.net', 'name': 'ssl.adobe.com.edgekey.net', 'ttl': '5m34s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAED3C', 'type': 'CNAME', 'data': 'arc.trafficmanager.net', 'name': 'arc.msn.com', 'ttl': '5m40s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEDA0', 'type': 'CNAME', 'data': 'wd-prod-cp.trafficmanager.net', 'name': 'spynet2.microsoft.com', 'ttl': '5m55s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEDA7', 'type': 'CNAME', 'data': 'inference-location-livenet.trafficmanager.net', 'name': 'inference.location.live.net', 'ttl': '5m57s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEDC0', 'type': 'CNAME', 'data': 'www-www.bing.com.trafficmanager.net', 'name': 'www.bing.com', 'ttl': '6m2s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEDCC', 'type': 'CNAME', 'data': 'cdn-global-api.trafficmanager.cn', 'name': 'api.weathercn.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEDD0', 'type': 'A', 'data': '51.104.167.48', 'name': 'array606.prod.do.dsp.mp.microsoft.com', 'ttl': '6m8s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEDD1', 'type': 'CNAME', 'data': 'crl.edge.digicert.com', 'name': 'crl3.digicert.com', 'ttl': '6m8s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEDDB', 'type': 'CNAME', 'data': 'cname-sin01-stsdk09.vivoglobal.com', 'name': 'asia-comonrt-stsdk.vivoglobal.com', 'ttl': '50s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEDEF', 'type': 'CNAME', 'data': 'a1953.dscd.akamai.net', 'name': 'ardownload.adobe.com.edgesuite.net', 'ttl': '4m43s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEDFF', 'type': 'CNAME', 'data': 'sgp-gamc-space-pub-fvntedj-1110771502.ap-southeast-1.elb.amazonaws.com', 'name': 'games-community-sg.heytapmobile.com', 'ttl': '53s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEE47', 'type': 'CNAME', 'data': 'adl.windows.com.edgesuite.net', 'name': 'adl.windows.com', 'ttl': '6m32s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEE48', 'type': 'CNAME', 'data': 'a1943.g2.akamai.net', 'name': 'adl.windows.com.edgesuite.net', 'ttl': '2m16s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEE51', 'type': 'A', 'data': '91.228.166.88', 'name': 'um11.eset.com', 'ttl': '6m34s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEE56', 'type': 'CNAME', 'data': 'ctr.tt-sw.swiftserve.com', 'name': 'edge.bytedance.swiftserve.com', 'ttl': '6m36s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEEDD', 'type': 'CNAME', 'data': 'a1837.b.akamai.net', 'name': 'p16-oec-common-useast2a.ibyteimg.com.edgesuite.net', 'ttl': '6m45s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEEEB', 'type': 'CNAME', 'data': 'p16-sign-useast2a.tiktokcdn.com.akamaized.net', 'name': 'p16-sign-useast2a.tiktokcdn.com', 'ttl': '2m7s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEEF5', 'type': 'CNAME', 'data': 'mon.tiktokv.com.ttdns2.com', 'name': 'mon.tiktokv.com', 'ttl': '19s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEF01', 'type': 'CNAME', 'data': 'direct.quic-proxy-useast4-v3.useast4.byteglb.com', 'name': 'api22-normal-c-useast1a.tiktokv.com', 'ttl': '6m46s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEF16', 'type': 'CNAME', 'data': 'sgp-realmeservice-realme-pubgw-186043996.ap-southeast-1.elb.amazonaws.com', 'name': 'ilockcardf.realme.com', 'ttl': '6m48s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEF1C', 'type': 'CNAME', 'data': 'activity-consumer.trafficmanager.net', 'name': 'activity.windows.com', 'ttl': '5m22s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEF22', 'type': 'A', 'data': '43.154.154.166', 'name': '10.17ce.holadns.com', 'ttl': '1m47s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEF4E', 'type': 'CNAME', 'data': 'p-static.bing.trafficmanager.net', 'name': 'r.bing.com', 'ttl': '6m55s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEF5F', 'type': 'CNAME', 'data': 'a1822.dscd.akamai.net', 'name': 'unityads.edgesuite.net', 'ttl': '6m56s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEF65', 'type': 'CNAME', 'data': 'tsfe.trafficmanager.net', 'name': 'tsfe.trafficshaping.dsp.mp.microsoft.com', 'ttl': '1m46s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEF8F', 'type': 'CNAME', 'data': 'star.c10r.facebook.com', 'name': 'portal.fb.com', 'ttl': '7m1s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEFAC', 'type': 'CNAME', 'data': 'a1856.dspw65.akamai.net', 'name': 'tlu.dl.delivery.mp.microsoft.com-c.edgesuite.net', 'ttl': '11m2s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEFC3', 'type': 'CNAME', 'data': 'config.edge.skype.com.trafficmanager.net', 'name': 'config.edge.skype.com', 'ttl': '7m10s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEFD5', 'type': 'A', 'data': '8.8.8.8', 'name': 'ping2.ui.com', 'ttl': '1m42s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEFD6', 'type': 'A', 'data': '1.1.1.1', 'name': 'ping2.ui.com', 'ttl': '1m42s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEFF4', 'type': 'CNAME', 'data': 'wildcard.weather.microsoft.com.edgekey.net', 'name': 'service.weather.microsoft.com', 'ttl': '51s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEFF7', 'type': 'CNAME', 'data': 'direct.quic-webcast-proxy-useast4-v3.useast4.byteglb.com', 'name': 'search22-normal-c-useast1a.tiktokv.com', 'ttl': '7m22s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAEFF9', 'type': 'CNAME', 'data': 'displaycatalog-rp.md.mp.microsoft.com.akadns.net', 'name': 'displaycatalog.mp.microsoft.com', 'ttl': '7m23s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF008', 'type': 'CNAME', 'data': 'e11290.dspg.akamaiedge.net', 'name': 'go.microsoft.com.edgekey.net', 'ttl': '42s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF035', 'type': 'A', 'data': '51.104.167.255', 'name': 'array609.prod.do.dsp.mp.microsoft.com', 'ttl': '7m32s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF038', 'type': 'CNAME', 'data': 'instagram.c10r.instagram.com', 'name': 'graph.instagram.com', 'ttl': '7m33s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF05C', 'type': 'CNAME', 'data': 'chat-e2ee-ig-p42.c10r.facebook.com', 'name': 'z-p42-chat-e2ee-ig.facebook.com', 'ttl': '7m39s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF060', 'type': 'CNAME', 'data': 'win-global-asimov-leafs-events-data.trafficmanager.net', 'name': 'v10.events.data.microsoft.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF07B', 'type': 'CNAME', 'data': 'sgp-epoch-heytapmobile-pubgw-1549361999.ap-southeast-1.elb.amazonaws.com', 'name': 'cdp-common-id.heytapmobile.com', 'ttl': '1m42s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF07E', 'type': 'CNAME', 'data': 'public-cdp-heytapmobi-pubgw-1779810551.ap-southeast-1.elb.amazonaws.com', 'name': 'api-gl.cdo.heytapmobi.com', 'ttl': '2m18s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF084', 'type': 'CNAME', 'data': 'prod.balrog.prod.cloudops.mozgcp.net', 'name': 'balrog-aus5.r53-2.services.mozilla.com', 'ttl': '6m43s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF098', 'type': 'A', 'data': '20.54.24.246', 'name': 'array615.prod.do.dsp.mp.microsoft.com', 'ttl': '7m46s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF09D', 'type': 'CNAME', 'data': 'ocsp.edge.digicert.com', 'name': 'ocsp.digicert.com', 'ttl': '7m48s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF09E', 'type': 'CNAME', 'data': 'fp2e7a.wpc.2be4.phicdn.net', 'name': 'ocsp.edge.digicert.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF0AF', 'type': 'CNAME', 'data': 'e28622.a.akamaiedge.net', 'name': 'xlog16-normal-c-useast1a.tiktokv.com.edgekey.net', 'ttl': '7m49s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF0F2', 'type': 'CNAME', 'data': 'fe2cr.update.msft.com.trafficmanager.net', 'name': 'fe2cr.update.microsoft.com', 'ttl': '7m55s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
