{'.id': '*13A8', 'type': 'A', 'data': '159.148.147.244', 'name': 'global-balancer-d.mikrotik.com', 'ttl': '15m51s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1CD1', 'type': 'CNAME', 'data': 'load-balancer-usync-1612103133.us-west-1.elb.amazonaws.com', 'name': 'usync.vrtcal.com', 'ttl': '28m36s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1D24', 'type': 'A', 'data': '162.247.243.29', 'name': 'fastly-tls12-bam.nr-data.net', 'ttl': '24m23s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1D26', 'type': 'A', 'data': '203.161.184.11', 'name': 'ip.co.id', 'ttl': '3h42m8s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1D2B', 'type': 'A', 'data': '103.30.145.12', 'name': 'adsensecamp.com', 'ttl': '2h17m4s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1D38', 'type': 'CNAME', 'data': 'digicertwc.rubiconproject.com.edgekey.net', 'name': 'ads.rubiconproject.com', 'ttl': '32m20s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1D40', 'type': 'A', 'data': '23.90.68.116', 'name': 'a5425.casalemedia.com', 'ttl': '1h42m8s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1D55', 'type': 'CNAME', 'data': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'name': 'sgpixel.adsafeprotected.com', 'ttl': '26m4s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1D6E', 'type': 'CNAME', 'data': 'widget.sg1.vip.prod.criteo.com', 'name': 'dis.criteo.com', 'ttl': '42m9s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1D6F', 'type': 'A', 'data': '182.161.73.146', 'name': 'widget.sg1.vip.prod.criteo.com', 'ttl': '42m9s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1DCB', 'type': 'A', 'data': '103.49.221.172', 'name': 'awscdn.detik.net.id', 'ttl': '25m15s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1DCC', 'type': 'A', 'data': '203.190.242.172', 'name': 'awscdn.detik.net.id', 'ttl': '25m15s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1E1C', 'type': 'A', 'data': '182.161.73.136', 'name': 'gum.sg1.vip.prod.criteo.com', 'ttl': '15m41s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1E23', 'type': 'A', 'data': '103.49.221.172', 'name': 'cdn.detik.net.id', 'ttl': '28m43s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1E24', 'type': 'A', 'data': '203.190.242.172', 'name': 'cdn.detik.net.id', 'ttl': '28m43s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1E3D', 'type': 'A', 'data': '103.49.221.182', 'name': '20.detik.com', 'ttl': '3m17s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1E3E', 'type': 'A', 'data': '203.190.242.182', 'name': '20.detik.com', 'ttl': '3m17s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1E5F', 'type': 'CNAME', 'data': 'd1jvc9b8z3vcjs.cloudfront.net', 'name': 'aax-dtb-cf.amazon-adsystem.amazon.com', 'ttl': '2m9s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1E94', 'type': 'CNAME', 'data': 'wildcard.outbrain.com.edgekey.net', 'name': 'widgets.outbrain.com', 'ttl': '20m18s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1ED4', 'type': 'A', 'data': '203.190.242.240', 'name': 'video.detik.com', 'ttl': '5h15m30s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1ED5', 'type': 'A', 'data': '103.49.221.240', 'name': 'video.detik.com', 'ttl': '5h15m30s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1EDC', 'type': 'CNAME', 'data': 't1.teads.tv.edgekey.net', 'name': 't1.teads.tv', 'ttl': '4h12m18s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1EDD', 'type': 'CNAME', 'data': 'e9957.d.akamaiedge.net', 'name': 't1.teads.tv.edgekey.net', 'ttl': '4h19m35s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1EE1', 'type': 'A', 'data': '103.49.221.240', 'name': 'pushads.detik.com', 'ttl': '5h30m31s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1EE2', 'type': 'A', 'data': '203.190.242.240', 'name': 'pushads.detik.com', 'ttl': '5h30m31s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1EE5', 'type': 'CNAME', 'data': 'sync.teads.tv.edgekey.net', 'name': 'sync.teads.tv', 'ttl': '3h34m', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1EE9', 'type': 'CNAME', 'data': 'e9957.dsce4.akamaiedge.net', 'name': 's8t.teads.tv-v2.edgekey.net', 'ttl': '5h29m21s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1EF2', 'type': 'A', 'data': '54.150.10.110', 'name': 'load-apne1.exelator.com', 'ttl': '42m18s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1F13', 'type': 'A', 'data': '35.190.119.33', 'name': 'parsley.detik.com', 'ttl': '5h42m19s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1F3A', 'type': 'A', 'data': '80.77.87.163', 'name': 'cs.admanmedia.com', 'ttl': '1h9m3s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1F48', 'type': 'CNAME', 'data': 'outbrain.map.fastly.net', 'name': 'mv.outbrain.com', 'ttl': '4m55s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1F4E', 'type': 'CNAME', 'data': 'e6791.b.akamaiedge.net', 'name': 'pixel.mathtag.com.edgekey.net', 'ttl': '2h7m19s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1F5F', 'type': 'A', 'data': '209.58.171.197', 'name': 'sync.aralego.com', 'ttl': '42m21s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1F65', 'type': 'CNAME', 'data': 'sadc1.outbrain.org', 'name': 'mcdp-sadc1.outbrain.com', 'ttl': '31m8s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1F67', 'type': 'A', 'data': '35.190.72.161', 'name': 'fqtag.com', 'ttl': '29m3s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1F79', 'type': 'CNAME', 'data': 'wildcard.aniview.com.edgekey.net', 'name': 'player.aniview.com', 'ttl': '9m57s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1F7F', 'type': 'CNAME', 'data': 'track-sc-was.aniview.com', 'name': 'track4.aniview.com', 'ttl': '4m14s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1FC9', 'type': 'CNAME', 'data': 'track-eu.adformnet.akadns.net', 'name': 'cm.adform.net', 'ttl': '41m32s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*1FEB', 'type': 'A', 'data': '202.58.182.241', 'name': 'bcs.binus.ac.id', 'ttl': '5h37m', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*2064', 'type': 'CNAME', 'data': 'bidder.sg1.vip.prod.criteo.com', 'name': 'bidder.criteo.com', 'ttl': '2m44s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*206E', 'type': 'A', 'data': '35.227.229.24', 'name': 'licensing.bitmovin.com', 'ttl': '20m16s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*206F', 'type': 'CNAME', 'data': 'gum.sg1.vip.prod.criteo.com', 'name': 'gum.criteo.com', 'ttl': '8m40s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*209F', 'type': 'CNAME', 'data': 'static.sg1.vip.prod.criteo.net', 'name': 'static.criteo.net', 'ttl': '10m47s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*20A0', 'type': 'A', 'data': '182.161.73.129', 'name': 'static.sg1.vip.prod.criteo.net', 'ttl': '8m19s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*20B3', 'type': 'CNAME', 'data': 'outbrain.map.fastly.net', 'name': 'odb.outbrain.com', 'ttl': '43m18s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*20ED', 'type': 'CNAME', 'data': 'e7808.dscg.akamaiedge.net', 'name': 'cn-assets.adobedtm.com.edgekey.net', 'ttl': '12s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*20FF', 'type': 'CNAME', 'data': 'bat-bing-com.a-0001.a-msedge.net', 'name': 'bat.bing.com', 'ttl': '24m7s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
{'.id': '*215C', 'type': 'CNAME', 'data': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'name': 'sgfw.adsafeprotected.com', 'ttl': '35m8s', 'static': False, 'timestamp': '2023-11-17 16:22:58 WIB'}
