{'.id': '*13A8', 'type': 'A', 'data': '159.148.147.244', 'name': 'global-balancer-d.mikrotik.com', 'ttl': '13m5s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1D38', 'type': 'CNAME', 'data': 'digicertwc.rubiconproject.com.edgekey.net', 'name': 'ads.rubiconproject.com', 'ttl': '29m34s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1D40', 'type': 'A', 'data': '23.90.68.116', 'name': 'a5425.casalemedia.com', 'ttl': '1h39m22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1D55', 'type': 'CNAME', 'data': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'name': 'sgpixel.adsafeprotected.com', 'ttl': '23m18s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1D6E', 'type': 'CNAME', 'data': 'widget.sg1.vip.prod.criteo.com', 'name': 'dis.criteo.com', 'ttl': '39m23s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1D6F', 'type': 'A', 'data': '182.161.73.146', 'name': 'widget.sg1.vip.prod.criteo.com', 'ttl': '39m23s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1DCB', 'type': 'A', 'data': '103.49.221.172', 'name': 'awscdn.detik.net.id', 'ttl': '22m29s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1DCC', 'type': 'A', 'data': '203.190.242.172', 'name': 'awscdn.detik.net.id', 'ttl': '22m29s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1E1C', 'type': 'A', 'data': '182.161.73.136', 'name': 'gum.sg1.vip.prod.criteo.com', 'ttl': '12m55s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1E23', 'type': 'A', 'data': '103.49.221.172', 'name': 'cdn.detik.net.id', 'ttl': '25m57s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1E24', 'type': 'A', 'data': '203.190.242.172', 'name': 'cdn.detik.net.id', 'ttl': '25m57s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1E3D', 'type': 'A', 'data': '103.49.221.182', 'name': '20.detik.com', 'ttl': '31s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1E3E', 'type': 'A', 'data': '203.190.242.182', 'name': '20.detik.com', 'ttl': '31s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1E94', 'type': 'CNAME', 'data': 'wildcard.outbrain.com.edgekey.net', 'name': 'widgets.outbrain.com', 'ttl': '17m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1ED4', 'type': 'A', 'data': '203.190.242.240', 'name': 'video.detik.com', 'ttl': '5h12m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1ED5', 'type': 'A', 'data': '103.49.221.240', 'name': 'video.detik.com', 'ttl': '5h12m44s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1EDC', 'type': 'CNAME', 'data': 't1.teads.tv.edgekey.net', 'name': 't1.teads.tv', 'ttl': '4h9m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1EDD', 'type': 'CNAME', 'data': 'e9957.d.akamaiedge.net', 'name': 't1.teads.tv.edgekey.net', 'ttl': '4h16m49s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1EE1', 'type': 'A', 'data': '103.49.221.240', 'name': 'pushads.detik.com', 'ttl': '5h27m45s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1EE2', 'type': 'A', 'data': '203.190.242.240', 'name': 'pushads.detik.com', 'ttl': '5h27m45s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1EE5', 'type': 'CNAME', 'data': 'sync.teads.tv.edgekey.net', 'name': 'sync.teads.tv', 'ttl': '3h31m14s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1EE9', 'type': 'CNAME', 'data': 'e9957.dsce4.akamaiedge.net', 'name': 's8t.teads.tv-v2.edgekey.net', 'ttl': '5h26m35s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1EF2', 'type': 'A', 'data': '54.150.10.110', 'name': 'load-apne1.exelator.com', 'ttl': '39m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1F13', 'type': 'A', 'data': '35.190.119.33', 'name': 'parsley.detik.com', 'ttl': '5h39m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1F3A', 'type': 'A', 'data': '80.77.87.163', 'name': 'cs.admanmedia.com', 'ttl': '1h6m17s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1F48', 'type': 'CNAME', 'data': 'outbrain.map.fastly.net', 'name': 'mv.outbrain.com', 'ttl': '2m9s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1F4E', 'type': 'CNAME', 'data': 'e6791.b.akamaiedge.net', 'name': 'pixel.mathtag.com.edgekey.net', 'ttl': '2h4m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1F5F', 'type': 'A', 'data': '209.58.171.197', 'name': 'sync.aralego.com', 'ttl': '39m35s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1F65', 'type': 'CNAME', 'data': 'sadc1.outbrain.org', 'name': 'mcdp-sadc1.outbrain.com', 'ttl': '28m22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1F67', 'type': 'A', 'data': '35.190.72.161', 'name': 'fqtag.com', 'ttl': '26m17s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1F79', 'type': 'CNAME', 'data': 'wildcard.aniview.com.edgekey.net', 'name': 'player.aniview.com', 'ttl': '7m11s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1F7F', 'type': 'CNAME', 'data': 'track-sc-was.aniview.com', 'name': 'track4.aniview.com', 'ttl': '24m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1FC9', 'type': 'CNAME', 'data': 'track-eu.adformnet.akadns.net', 'name': 'cm.adform.net', 'ttl': '38m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*1FEB', 'type': 'A', 'data': '202.58.182.241', 'name': 'bcs.binus.ac.id', 'ttl': '5h34m14s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2064', 'type': 'CNAME', 'data': 'bidder.sg1.vip.prod.criteo.com', 'name': 'bidder.criteo.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*206E', 'type': 'A', 'data': '35.227.229.24', 'name': 'licensing.bitmovin.com', 'ttl': '17m30s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*206F', 'type': 'CNAME', 'data': 'gum.sg1.vip.prod.criteo.com', 'name': 'gum.criteo.com', 'ttl': '5m54s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*209F', 'type': 'CNAME', 'data': 'static.sg1.vip.prod.criteo.net', 'name': 'static.criteo.net', 'ttl': '8m1s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*20A0', 'type': 'A', 'data': '182.161.73.129', 'name': 'static.sg1.vip.prod.criteo.net', 'ttl': '5m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*20B3', 'type': 'CNAME', 'data': 'outbrain.map.fastly.net', 'name': 'odb.outbrain.com', 'ttl': '40m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*20FF', 'type': 'CNAME', 'data': 'bat-bing-com.a-0001.a-msedge.net', 'name': 'bat.bing.com', 'ttl': '21m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*215C', 'type': 'CNAME', 'data': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'name': 'sgfw.adsafeprotected.com', 'ttl': '32m22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21B0', 'type': 'CNAME', 'data': 'a1944.dscw16.akamai.net', 'name': 'standard-tls.warnermediacdn.akamaized.net', 'ttl': '32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21B8', 'type': 'A', 'data': '162.247.241.14', 'name': 'bam.nr-data.net.cdn.cloudflare.net', 'ttl': '2m19s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21B9', 'type': 'A', 'data': '74.125.200.94', 'name': 'www.google.co.id', 'ttl': '2m20s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21BE', 'type': 'A', 'data': '104.21.1.110', 'name': 'api.hostip.info', 'ttl': '2m20s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21BF', 'type': 'A', 'data': '172.67.129.45', 'name': 'api.hostip.info', 'ttl': '2m20s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21C6', 'type': 'A', 'data': '74.125.68.157', 'name': 'googleads.g.doubleclick.net', 'ttl': '2m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21C7', 'type': 'A', 'data': '74.125.68.154', 'name': 'googleads.g.doubleclick.net', 'ttl': '2m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21C8', 'type': 'A', 'data': '74.125.68.156', 'name': 'googleads.g.doubleclick.net', 'ttl': '2m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21C9', 'type': 'A', 'data': '74.125.68.155', 'name': 'googleads.g.doubleclick.net', 'ttl': '2m7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21D2', 'type': 'CNAME', 'data': 'securepubads46.g.doubleclick.net', 'name': 'securepubads.g.doubleclick.net', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21D3', 'type': 'A', 'data': '172.217.194.154', 'name': 'securepubads46.g.doubleclick.net', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21D4', 'type': 'A', 'data': '172.217.194.155', 'name': 'securepubads46.g.doubleclick.net', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21D5', 'type': 'A', 'data': '172.217.194.157', 'name': 'securepubads46.g.doubleclick.net', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21D6', 'type': 'A', 'data': '172.217.194.156', 'name': 'securepubads46.g.doubleclick.net', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21D8', 'type': 'CNAME', 'data': 'mcs.tobsnssdk.com.edgekey.net', 'name': 'mcs.tobsnssdk.com', 'ttl': '7m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21E0', 'type': 'A', 'data': '103.49.221.211', 'name': 'detik.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21E1', 'type': 'A', 'data': '203.190.242.211', 'name': 'detik.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21E2', 'type': 'CNAME', 'data': 'd2hznjffoeqs0a.cloudfront.net', 'name': 'cdn.unblockia.com', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21EB', 'type': 'A', 'data': '74.125.68.94', 'name': 'www.gstatic.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21ED', 'type': 'A', 'data': '172.64.160.3', 'name': 'applets.ebxcdn.com', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21EE', 'type': 'A', 'data': '172.64.161.3', 'name': 'applets.ebxcdn.com', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21F3', 'type': 'CNAME', 'data': 'e9957.b.akamaiedge.net', 'name': 'a.teads.tv.edgekey.net', 'ttl': '2m17s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21F5', 'type': 'A', 'data': '52.198.236.95', 'name': 'prebid-a.rubiconproject.net.akadns.net', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21F6', 'type': 'A', 'data': '54.248.168.165', 'name': 'prebid-a.rubiconproject.net.akadns.net', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21F7', 'type': 'A', 'data': '54.95.246.138', 'name': 'prebid-a.rubiconproject.net.akadns.net', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21FA', 'type': 'A', 'data': '192.229.237.180', 'name': 'cs410.wac.edgecastcdn.net', 'ttl': '57m21s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21FB', 'type': 'A', 'data': '151.101.195.5', 'name': 'edition.cnn.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21FC', 'type': 'A', 'data': '151.101.3.5', 'name': 'edition.cnn.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21FD', 'type': 'A', 'data': '151.101.67.5', 'name': 'edition.cnn.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21FE', 'type': 'A', 'data': '151.101.131.5', 'name': 'edition.cnn.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*21FF', 'type': 'CNAME', 'data': 'cws.conviva.com', 'name': 'a6709203f34992a5095d2bc7ceaf2ec504f651a8.cws.conviva.com', 'ttl': '2m22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2200', 'type': 'CNAME', 'data': 'cws-eu.conviva.com', 'name': 'cws.conviva.com', 'ttl': '2m22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2201', 'type': 'CNAME', 'data': 'cws-iad4-slb9.conviva.com', 'name': 'cws-eu.conviva.com', 'ttl': '2m22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2202', 'type': 'A', 'data': '199.127.194.108', 'name': 'cws-iad4-slb9.conviva.com', 'ttl': '2m22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2206', 'type': 'CNAME', 'data': 'apps.sascdn.com.akamaized.net', 'name': 'apps.sascdn.com', 'ttl': '1m51s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2207', 'type': 'CNAME', 'data': 'a1977.dscb.akamai.net', 'name': 'apps.sascdn.com.akamaized.net', 'ttl': '2h40m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*220A', 'type': 'A', 'data': '74.125.68.148', 'name': 'ad.doubleclick.net', 'ttl': '5s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*220B', 'type': 'A', 'data': '74.125.68.149', 'name': 'ad.doubleclick.net', 'ttl': '5s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2210', 'type': 'CNAME', 'data': 'cnn-tls.map.fastly.net', 'name': 'registry.api.cnn.io', 'ttl': '1m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2215', 'type': 'CNAME', 'data': 'cnn-tls.map.fastly.net', 'name': 'media.cnn.com', 'ttl': '1m57s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2216', 'type': 'CNAME', 'data': 'ion-ma.turner.com.edgekey.net', 'name': 'lightning.cnn.com', 'ttl': '2m1s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2222', 'type': 'CNAME', 'data': 'hb-geo-global.delivery-prod-sas.akadns.net', 'name': 'prg8.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2224', 'type': 'A', 'data': '23.106.127.49', 'name': 'apac1.smartadserver.com', 'ttl': '5m55s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2225', 'type': 'A', 'data': '23.106.127.35', 'name': 'apac1.smartadserver.com', 'ttl': '5m55s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2226', 'type': 'A', 'data': '23.106.127.34', 'name': 'apac1.smartadserver.com', 'ttl': '5m55s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2227', 'type': 'A', 'data': '23.106.127.48', 'name': 'apac1.smartadserver.com', 'ttl': '5m55s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2228', 'type': 'A', 'data': '23.106.127.160', 'name': 'apac1.smartadserver.com', 'ttl': '5m55s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2229', 'type': 'A', 'data': '23.106.127.161', 'name': 'apac1.smartadserver.com', 'ttl': '5m55s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*222A', 'type': 'A', 'data': '104.18.36.155', 'name': 'htlb.casalemedia.com', 'ttl': '37s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*222B', 'type': 'A', 'data': '172.64.151.101', 'name': 'htlb.casalemedia.com', 'ttl': '37s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*222D', 'type': 'CNAME', 'data': 'hbopenbid-apac-v2.pubmnet.com', 'name': 'hbprebid-v3.pubmnet.com', 'ttl': '13s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*222E', 'type': 'A', 'data': '67.199.150.87', 'name': 'hbopenbid-apac-v2.pubmnet.com', 'ttl': '13s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2238', 'type': 'A', 'data': '104.18.131.236', 'name': 'cdn.cookielaw.org', 'ttl': '2m22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2239', 'type': 'A', 'data': '104.18.130.236', 'name': 'cdn.cookielaw.org', 'ttl': '2m22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*223A', 'type': 'CNAME', 'data': 'cdn.o6.edgekey.net', 'name': 'cdn.optimizely.com', 'ttl': '2m22s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*223E', 'type': 'CNAME', 'data': 'cnn-tls.map.fastly.net', 'name': 'www.i.cdn.cnn.com', 'ttl': '1m58s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*223F', 'type': 'CNAME', 'data': 'd1ykf07e75w7ss.cloudfront.net', 'name': 'c.amazon-adsystem.com', 'ttl': '6m23s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*224B', 'type': 'CNAME', 'data': 'wildcard.outbrain.com.edgekey.net', 'name': 'libs.outbrain.com', 'ttl': '27m38s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2251', 'type': 'CNAME', 'data': 'jp1-bid-ga.adsrvr.org', 'name': 'jp1-bid.adsrvr.org', 'ttl': '2m9s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2252', 'type': 'A', 'data': '75.2.70.112', 'name': 'jp1-bid-ga.adsrvr.org', 'ttl': '7m9s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2253', 'type': 'A', 'data': '99.83.132.226', 'name': 'jp1-bid-ga.adsrvr.org', 'ttl': '7m9s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2255', 'type': 'A', 'data': '15.197.196.10', 'name': 'sg2-bid.adsrvr.org', 'ttl': '3m4s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2256', 'type': 'A', 'data': '3.33.241.113', 'name': 'sg2-bid.adsrvr.org', 'ttl': '3m4s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2258', 'type': 'A', 'data': '104.18.38.76', 'name': 'js-sec.indexww.com', 'ttl': '1m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2259', 'type': 'A', 'data': '172.64.149.180', 'name': 'js-sec.indexww.com', 'ttl': '1m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2264', 'type': 'A', 'data': '199.232.46.132', 'name': 'outbrain.map.fastly.net', 'ttl': '8s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2270', 'type': 'A', 'data': '74.125.68.155', 'name': 'www.googletagservices.com', 'ttl': '2m23s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2271', 'type': 'A', 'data': '74.125.68.157', 'name': 'www.googletagservices.com', 'ttl': '2m23s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2272', 'type': 'A', 'data': '74.125.68.156', 'name': 'www.googletagservices.com', 'ttl': '2m23s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2273', 'type': 'A', 'data': '74.125.68.154', 'name': 'www.googletagservices.com', 'ttl': '2m23s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2274', 'type': 'A', 'data': '35.186.193.173', 'name': 'ipac.ctnsnet.com', 'ttl': '1m54s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2275', 'type': 'A', 'data': '104.18.25.173', 'name': 'a.tribalfusion.com', 'ttl': '2m23s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2276', 'type': 'A', 'data': '104.18.24.173', 'name': 'a.tribalfusion.com', 'ttl': '2m23s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2277', 'type': 'A', 'data': '220.150.223.50', 'name': 'sync-dsp.ad-m.asia', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2278', 'type': 'A', 'data': '172.253.118.156', 'name': 'cm.g.doubleclick.net', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2279', 'type': 'A', 'data': '172.253.118.155', 'name': 'cm.g.doubleclick.net', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*227A', 'type': 'A', 'data': '172.253.118.154', 'name': 'cm.g.doubleclick.net', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*227B', 'type': 'A', 'data': '172.253.118.157', 'name': 'cm.g.doubleclick.net', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*227C', 'type': 'A', 'data': '185.84.60.20', 'name': 'track.adformnet.akadns.net', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*227D', 'type': 'A', 'data': '35.241.10.124', 'name': 'analytic.detik.com', 'ttl': '1m5s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2280', 'type': 'A', 'data': '74.125.130.94', 'name': 'fonts.gstatic.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2281', 'type': 'CNAME', 'data': 'connect.detik.com.w.cdngslb.com', 'name': 'connect.detik.com', 'ttl': '1m27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*228B', 'type': 'A', 'data': '103.49.221.126', 'name': 'newcomment.detik.com', 'ttl': '5h19m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*228C', 'type': 'A', 'data': '203.190.242.26', 'name': 'newcomment.detik.com', 'ttl': '5h19m46s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*228D', 'type': 'CNAME', 'data': 'pubads46.g.doubleclick.net', 'name': 'pubads.g.doubleclick.net', 'ttl': '1m41s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*228E', 'type': 'A', 'data': '172.217.194.156', 'name': 'pubads46.g.doubleclick.net', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*228F', 'type': 'A', 'data': '172.217.194.155', 'name': 'pubads46.g.doubleclick.net', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2290', 'type': 'A', 'data': '172.217.194.154', 'name': 'pubads46.g.doubleclick.net', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2291', 'type': 'A', 'data': '172.217.194.157', 'name': 'pubads46.g.doubleclick.net', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2292', 'type': 'CNAME', 'data': 'partner46.googleadservices.com', 'name': 'partner.googleadservices.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2293', 'type': 'A', 'data': '142.251.10.155', 'name': 'partner46.googleadservices.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2294', 'type': 'A', 'data': '142.251.10.156', 'name': 'partner46.googleadservices.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2295', 'type': 'A', 'data': '142.251.10.154', 'name': 'partner46.googleadservices.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2296', 'type': 'A', 'data': '142.251.10.157', 'name': 'partner46.googleadservices.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2297', 'type': 'CNAME', 'data': 'wildcard.cdn.optimizely.com.edgekey.net', 'name': 'a125375509.cdn.optimizely.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2298', 'type': 'CNAME', 'data': 'e4343.a.akamaiedge.net', 'name': 'wildcard.cdn.optimizely.com.edgekey.net', 'ttl': '1m29s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*229A', 'type': 'CNAME', 'data': 'cs472.wac.edgecastcdn.net', 'name': 'platform.twitter.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*229B', 'type': 'CNAME', 'data': 'cs1-lb-as.8315.ecdns.net', 'name': 'wac.apr-8315.edgecastdns.net', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
